id,name,expanded_form,tolkien_entity,match_kind,artifact_type,domain,source_type,source_name,title,authors,year,published_date,updated_date,url,doi,repo,package_name,evidence_snippet,confidence,status,first_seen,last_seen,raw_source_id
dd1cdf0a85497b9d24dead08,GANDALF,,Gandalf,name_only,benchmark,machine learning / software,paper,arXiv,Partial Solvers for Parity Games: Effective Polynomial-Time Composition,"['Patrick Ah-Fat', 'Michael Huth']",2016,2016-09-14,2016-09-14,http://arxiv.org/abs/1609.04085v1,,,,"Partial Solvers for Parity Games: Effective Polynomial-Time Composition. Partial methods play an important role in formal methods and beyond. Recently such methods were developed for parity games, where polynomial-time partial solvers decide the winners of a subset of nodes. We investigate here how ",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/1609.04085v1
ea2de60cd2bfd191cb90d8a4,GANDALF,,Gandalf,name_only,tool,machine learning / software,paper,arXiv,"Proceedings Fifth International Symposium on Games, Automata, Logics and Formal Verification","['Adriano Peron', 'Carla Piazza']",2014,2014-08-24,2014-08-24,http://arxiv.org/abs/1408.5560v1,,,,"um on Games, Automata, Logics and Formal Verification. This volume contains the proceedings of the Fifth International Symposium on Games, Automata, Logic and Formal Verification (GandALF 2014). The symposium took place in Verona, Italy, from 10th to 12th of September 2014. The proceedings of the symposium contain the abstracts of three invited talks and 19 papers",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/1408.5560v1
26dbe68af5dbf4fb2ac7cabf,GANDALF,,Gandalf,name_only,tool,machine learning / software,paper,arXiv,"Proceedings Fourth International Symposium on Games, Automata, Logics and Formal Verification","['Gabriele Puppis', 'Tiziano Villa']",2013,2013-07-16,2013-07-16,http://arxiv.org/abs/1307.4162v1,,,,"m on Games, Automata, Logics and Formal Verification. This volume contains the proceedings of the Fourth International Symposium on Games, Automata, Logic and Formal Verification (GandALF 2013). The symposium took place in Borca di Cadore, Italy, from 29th to 31st of August 2013. The proceedings of the symposium contain the abstracts of three invited talks and 1",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/1307.4162v1
1bc972fa853f5be70a4f41ff,GANDALF,,Gandalf,name_only,tool,machine learning / software,paper,arXiv,Seeing Through the Fog: Empowering Mobile Devices to Expose and Mitigate RAN Buffer Effects on Delay-Sensitive Protocols,"['Yuxin Liu', 'Tianyang Zhang', 'Kyle Jamieson', 'Yaxiong Xie']",2025,2025-07-01,2025-07-03,http://arxiv.org/abs/2507.00337v2,,,,"rable to congestion-induced delays, severely degrading protocol performance. We present CellNinjia, a software-based system providing real-time visibility into RAN operations, and Gandalf, which leverages this visibility to systematically handle RAN-induced delays. Unlike existing approaches that treat these delays as random noise, Gandalf identifies specific RAN o",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2507.00337v2
c2be8e0b4c8dcb56c87e2b22,GANDALF,,Gandalf,name_only,model,machine learning / software,paper,arXiv,Simulator Semantics for System Level Formal Verification,"['Toni Mancini', 'Federico Mari', 'Annalisa Massini', 'Igor Melatti', 'Enrico Tronci']",2015,2015-09-24,2015-09-24,http://arxiv.org/abs/1509.07201v1,,,,Simulator Semantics for System Level Formal Verification. Many simulation based Bounded Model Checking approaches to System Level Formal Verification (SLFV) have been devised. Typically such approaches exploit the capability of simulators to save computation time by saving and restoring the state of,0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/1509.07201v1
d72b757e21ca4ba83b7c86f4,GANDALF,,Gandalf,name_only,benchmark,machine learning / software,paper,arXiv,Solving QBF by Abstraction,"['Jesko Hecking-Harbusch', 'Leander Tentrup']",2016,2016-04-22,2018-09-10,http://arxiv.org/abs/1604.06752v2,,,,"Solving QBF by Abstraction. Many verification and synthesis approaches rely on solving techniques for quantified Boolean formulas (QBF). Consequently, solution witnesses, in the form of Boolean functions, become more and more important as they represent implementations or counterexamples. We present",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/1604.06752v2
47a2b13a13c14b0691311af2,GANDALF,,Gandalf,name_only,model,machine learning / software,paper,arXiv,Symbolic Execution + Model Counting + Entropy Maximization = Automatic Search Synthesis,"['Mara Downing', 'Abtin Molavi', 'Lucas Bang']",2020,2020-09-23,2020-09-23,http://arxiv.org/abs/2009.10877v1,,,,"Symbolic Execution + Model Counting + Entropy Maximization = Automatic Search Synthesis. We present a method of automatically synthesizing steps to solve search problems. Given a specification of a search problem, our approach uses symbolic execution to analyze the specification in order to extract ",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2009.10877v1
d37f672b6214b3b680a9ea3a,GANDALF,,Gandalf,name_only,benchmark,machine learning / software,paper,arXiv,Symbolic Parity Game Solvers that Yield Winning Strategies,"['Oebele Lijzenga', 'Tom van Dijk']",2020,2020-09-23,2020-09-23,http://arxiv.org/abs/2009.10876v1,,,,"Symbolic Parity Game Solvers that Yield Winning Strategies. Parity games play an important role for LTL synthesis as evidenced by recent breakthroughs on LTL synthesis, which rely in part on parity game solving. Yet state space explosion remains a major issue if we want to scale to larger systems or",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2009.10876v1
90a0b11eafc42455245b21dd,GANDALF,,Gandalf,name_only,model,machine learning / software,paper,arXiv,Synthesis from Recursive-Components Libraries,"['Yoad Lustig', 'Moshe Vardi']",2011,2011-06-07,2011-06-07,http://arxiv.org/abs/1106.1228v1,,,,"Synthesis from Recursive-Components Libraries. Synthesis is the automatic construction of a system from its specification. In classical synthesis algorithms it is always assumed that the system is ""constructed from scratch"" rather than composed from reusable components. This, of course, rarely happe",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/1106.1228v1
5335a6c35306a69ba50af075,GANDALF,,Gandalf,name_only,model,machine learning / software,paper,arXiv,The GIST Pipeline: A Multi-Purpose Tool for the Analysis and Visualisation of (Integral-field) Spectroscopic Data,"['A. Bittner', 'J. Falcón-Barroso', 'B. Nedelchev', 'A. Dorta', 'D. A. Gadotti', 'M. Sarzi', 'A. Molaeinezhad', 'E. Iodice', 'D. Rosado-Belza', 'A. de Lorenzo-Cáceres', 'F. Fragkoudi', 'P. M. Galán-de Anta', 'B. Husemann', 'J. Méndez-Abreu', 'J. Neumann', 'F. Pinna', 'M. Querejeta', 'P. Sánchez-Blázquez', 'M. K. Seidel']",2019,2019-06-11,2019-06-11,http://arxiv.org/abs/1906.04746v1,,,,"lysis and derives stellar population properties from full spectral fitting as well as via the measurement of absorption line-strength indices by exploiting the well-known pPXF and GandALF routines, where the latter has now been implemented in Python. The pipeline is not specific to any instrument or analysis technique and provides easy means of modification and fur",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/1906.04746v1
4e616e8382a38978715954c2,GANDALF,,Gandalf,name_only,benchmark,machine learning / software,paper,arXiv,Witnessing Subsystems for Probabilistic Systems with Low Tree Width,"['Simon Jantsch', 'Jakob Piribauer', 'Christel Baier']",2021,2021-09-17,2021-09-17,http://arxiv.org/abs/2109.08326v1,,,,Witnessing Subsystems for Probabilistic Systems with Low Tree Width. A standard way of justifying that a certain probabilistic property holds in a system is to provide a witnessing subsystem (also called critical subsystem) for the property. Computing minimal witnessing subsystems is NP-hard already,0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2109.08326v1
b8e9ace04e523264c9372cfc,GANDALF,,Gandalf,name_only,benchmark,machine learning / software,paper,arXiv,Witnessing subsystems for probabilistic systems with low tree width,"['Simon Jantsch', 'Jakob Piribauer', 'Christel Baier']",2021,2021-08-18,2021-08-18,http://arxiv.org/abs/2108.08070v1,,,,Witnessing subsystems for probabilistic systems with low tree width. A standard way of justifying that a certain probabilistic property holds in a system is to provide a witnessing subsystem (also called critical subsystem) for the property. Computing minimal witnessing subsystems is NP-hard already,0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2108.08070v1
ee94261ac5d5a201c5a134ae,GANDALF,,Gandalf,name_only,benchmark,machine learning / software,paper,arXiv,ZeroSumEval: Scaling LLM Evaluation with Inter-Model Competition,"['Haidar Khan', 'Hisham A. Alyahya', 'Yazeed Alnumay', 'M Saiful Bari', 'Bülent Yener']",2025,2025-04-17,2025-04-17,http://arxiv.org/abs/2504.12562v1,,,,"val encompasses a diverse suite of games, including security challenges (PyJail), classic games (Chess, Liar's Dice, Poker), knowledge tests (MathQuiz), and persuasion challenges (Gandalf, Debate). These games are designed to evaluate a range of AI capabilities such as strategic reasoning, planning, knowledge application, and creativity. Building upon recent studie",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2504.12562v1
4756809c82645ec273743021,GIMLI,,Gimli,name_only,tool,machine learning / software,paper,arXiv,Generalized Inner Loop Meta-Learning,"['Edward Grefenstette', 'Brandon Amos', 'Denis Yarats', 'Phu Mon Htut', 'Artem Molchanov', 'Franziska Meier', 'Douwe Kiela', 'Kyunghyun Cho', 'Soumith Chintala']",2019,2019-10-03,2019-10-07,http://arxiv.org/abs/1910.01727v2,,,,"orcement learning fit a common pattern of approximating the solution to a nested optimization problem. In this paper, we give a formalization of this shared pattern, which we call GIMLI, prove its general requirements, and derive a general-purpose algorithm for implementing similar approaches. Based on this analysis and algorithm, we describe a library of our des",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/1910.01727v2
68106c6a57778e427ddbed58,GOLLUM,,Gollum,name_only,paper,machine learning / software,paper,arXiv,Growable and Interpretable Neural Control with Online Continual Learning for Autonomous Lifelong Locomotion Learning Machines,"['Arthicha Srisuchinnawong', 'Poramate Manoonpong']",2025,2025-05-17,2025-05-17,http://arxiv.org/abs/2505.12029v1,,,,"hensibility, sample inefficiency, lack of knowledge exploitation, and catastrophic forgetting. Thus, this work introduces Growable Online Locomotion Learning Under Multicondition (GOLLUM), which exploits the interpretability feature to address the aforementioned challenges. GOLLUM has two dimensions of interpretability: layer-wise interpretability for neural contr",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2505.12029v1
37d09ea4e0516c587542b694,GOLLUM,,Gollum,name_only,dataset,machine learning / software,paper,arXiv,Guided-TTS 2: A Diffusion Model for High-quality Adaptive Text-to-Speech with Untranscribed Data,"['Sungwon Kim', 'Heeseung Kim', 'Sungroh Yoon']",2022,2022-05-30,2022-05-30,http://arxiv.org/abs/2205.15370v1,,,,"hot adaptation setting. Guided-TTS 2 can adapt to a wide range of voices only using untranscribed speech, which enables adaptive TTS with the voice of non-human characters such as Gollum in \textit{""The Lord of the Rings""}.",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2205.15370v1
f78be1dbb0f2e084195d61e4,LEGOLAS,,Legolas,name_only,benchmark,machine learning / software,paper,arXiv,A spectroscopic investigation of thermal instability for cylindrical equilibria with background flow,"['Joris Hermans', 'Rony Keppens']",2024,2024-02-29,2024-02-29,http://arxiv.org/abs/2403.00082v1,,,,"n approximate expression for discrete thermal modes is derived using a WKB analysis. The analytical results are then verified for a benchmark equilibrium using the eigenvalue code Legolas. The eigenfunctions of discrete thermal modes are visualised in 2D and 3D. The thermal continuum is Doppler-shifted due to the background flow, just like the slow and Alfvén conti",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2403.00082v1
5ff26f38b3ee1c2c25a938b4,LEGOLAS,,Legolas,name_only,model,machine learning / software,paper,arXiv,A visual approach to global accretion disk instabilities,"['Nicolas Brughmans', 'Rony Keppens']",2025,2025-07-30,2025-07-30,http://arxiv.org/abs/2507.22672v1,,,,els and various magnetic field topologies and generalise it to non-axisymmetric instabilities like the Super-Alfvénic Rotational Instability (SARI). We use the open-source \texttt{Legolas} software to quantify all complex-valued linear eigenfunctions for the (near-)eigenmodes and visualise the resulting spatio-temporal variations in real space in a manner that can,0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2507.22672v1
241b5095aade365594fc176d,LEGOLAS,,Legolas,name_only,benchmark,machine learning / software,paper,arXiv,Eigenmode initialisation of 2D (magneto)hydrodynamic simulations,"['Jordi De Jonghe', 'Alexander J. B. Russell']",2026,2026-02-27,2026-02-27,http://arxiv.org/abs/2602.23849v1,,,,"ace were simulated for various initial perturbations. The novel initial perturbations were linear eigenmodes of the equilibrium, or superpositions thereof, and calculated with the Legolas code. We benchmarked to initialisation with velocity noise and, in the case of the Harris sheet, initialisation with an analytic magnetic field perturbation. By perturbing an unst",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2602.23849v1
6279ebfc5bcee2218c94d49b,LEGOLAS,,Legolas,name_only,benchmark,machine learning / software,paper,arXiv,Legolas: magnetohydrodynamic spectroscopy with viscosity and Hall current,"['Jordi De Jonghe', 'Niels Claes', 'Rony Keppens']",2022,2022-06-15,2022-06-15,http://arxiv.org/abs/2206.07377v1,,,,Legolas: magnetohydrodynamic spectroscopy with viscosity and Hall current. Many linear stability aspects in plasmas are heavily influenced by non-ideal effects beyond the basic ideal magn,0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2206.07377v1
71e7f699790606c4e9ee0004,LEGOLAS,,Legolas,name_only,model,machine learning / software,paper,arXiv,Neural network classification of eigenmodes in the magnetohydrodynamic spectroscopy code Legolas,"['Jordi De Jonghe', 'Michał D. Kuczyński']",2023,2023-12-13,2023-12-13,http://arxiv.org/abs/2312.08490v1,,,,"Neural network classification of eigenmodes in the magnetohydrodynamic spectroscopy code Legolas. To predict the immediate evolution of a plasma system, one needs to identify the nature of the dominant instability. In this work, a neural network is employed to address a non-b",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2312.08490v1
274a6f0c1782aae374b5a061,MORDOR,,Mordor,name_only,tool,machine learning / software,paper,arXiv,z~2 dual AGN host galaxies are disky: stellar kinematics in the ASTRID Simulation,"['Ekaterine Dadiani', 'Tiziana Di Matteo', 'Nianyi Chen', 'Patrick Lachance', 'Yue Shen', 'Yu-Ching Chen', 'Rupert Croft', 'Yueying Ni', 'Simeon Bird']",2023,2023-12-21,2024-10-04,http://arxiv.org/abs/2312.14263v2,,,,"airs with small separation ($Δr<30\rm{kpc}$), high mass ($M_{\text{BH,12}}>10^7M_\odot$), and luminosity ($L_{\text{bol,12}}>10^{43}\rm{erg/s}$). We kinematically decompose (using MORDOR) $\sim1000$ dual AGN hosts into standard components - a `disk' (thin and thick disk, pseudo-bulge) and 'bulge' (bulge and halo) and define disk-dominated galaxies by the disk-to-t",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2312.14263v2
05ceac4c9c14f8b73ddef5b6,SAM,,Samwise Gamgee,name_only,model,machine learning / software,paper,arXiv,A comparative and critical study of EEGNet for fNIRS-driven cognitive load classification,"['Mehshan Ahmed Khan', 'Houshyar Asadi', 'Li Zhang', 'Mohammad reza Chalak Qazani', 'Ghazal Bargshady', 'Stefanos gkikas', 'Christian arzate', 'Sam Oladazimi', 'Zoran Najdovsk', 'Lei Wei', 'Chee Peng Lim']",2026,2026-06-15,2026-06-15,http://arxiv.org/abs/2606.16160v1,,,,"-split experiments show that overlapping segmentation, combined with smaller fixed learning rates (0.01-0.001), yields the highest accuracies, due to temporal redundancy and dense sampling of hemodynamic transitions. However, SI evaluation reveals a substantial drop in accuracy, demonstrating limited generalization to unseen participants. Under SI evaluation, n",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.16160v1
807752de631d5029ce48b75d,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,"A Comprehensive Survey of Medical Image Segmentation: Challenges, Benchmarks, and Beyond","['Pengyu Zhu', 'Xiaojing Zhang', 'Kunbo Zhang', 'Chunyan Zhang', 'Zhenyu Wang']",2026,2026-06-15,2026-06-15,http://arxiv.org/abs/2606.16153v1,,,,"tion. This article presents a comprehensive review of its systematic development, covering widely used public datasets, representative methods built on the U-Net, Transformer, and SAM architectures, and key evaluation metrics with their differences, followed by an analysis of major challenges from multiple perspectives. Unlike surveys that focus on a single mod",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.16153v1
f0cbe65a37e9b76bc6a0d208,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,Abstention-Aware Personalized Object Rearrangement via Uncertainty-Guided LLM Assistance,"['Sam Collin', 'Ali Ayub']",2026,2026-06-15,2026-06-15,http://arxiv.org/abs/2606.17309v1,,,,"Abstention-Aware Personalized Object Rearrangement via Uncertainty-Guided LLM Assistance. Robotic assistance in household environments requires not only predicting where objects should be placed, but also reasoning about when objects should not be placed at all. Existing approaches to personalized o",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.17309v1
ae3ee1873c402a3d49be8002,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,ActiveSAM: Image-Conditional Class Pruning for Fast and Accurate Open-Vocabulary Segmentation,"['Tran Dinh Tien', 'Zhiqiang Shen']",2026,2026-06-15,2026-06-15,http://arxiv.org/abs/2606.16996v1,,,,ActiveSAM: Image-Conditional Class Pruning for Fast and Accurate Open-Vocabulary Segmentation. Segment Anything Model 3 (SAM 3) provides a strong frozen backbone for concept-prompted segmen,0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.16996v1
6983c2b954022337d07382d6,SAM,,Samwise Gamgee,name_only,model,machine learning / software,paper,arXiv,Agentic Framework for Deep Learning workload migration via In-Context Learning,"['Qiyue Liang', 'Steven Ingram', 'George Vanica', 'Andi Gavrilescu', 'Newfel Harrat', 'Hassan Sipra', 'Sethuraman Sankaran']",2026,2026-06-14,2026-06-14,http://arxiv.org/abs/2606.15994v1,,,,"ng: 27%) on neural modules, providing a highly reliable, scalable blueprint for cross-framework migration. This has been validated across several state-of-the-art models including SAM (segment anything), T5, Code Whisper amongst others showing high numerical equivalency. Code: https://github.com/AI-Hypercomputer/accelerator-agents/tree/main/MaxCode",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.15994v1
fbdaf72fe3a785df10e40f79,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,Avatar V: Scaling Video-Reference Avatar Video Generation,"['Benjamin Liang', 'Ce Chen', 'Desmond Lin', 'Ivan Somov', 'Jiajun Zhao', 'Jiewei Yuan', 'Jingfeng Zhang', 'Junhao Huang', 'Nik Nolte', 'Pedram Haqiqi', 'Penghan Wang', 'Rong Yan', 'Rui Zhang', 'Sam Prokopchuk', 'Sivan Wang', 'Viktor Goriachko', 'Yi Ren', 'Yuanming Li', 'Yutao Chen', 'Zhenhui Ye', 'Zhibin Hong', 'Zilong Nie', 'Zujin Guo']",2026,2026-06-11,2026-06-11,http://arxiv.org/abs/2606.13872v1,,,,"Avatar V: Scaling Video-Reference Avatar Video Generation. Generating avatar videos that are not merely visually similar to a target individual but behaviorally recognizable, faithfully reproducing their talking rhythm, gestural tendencies, and expression dynamics, remains an open challenge. Existin",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.13872v1
d1f5f5f9b92cb1263a48e858,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,Breaking the Code: Security Assessment of AI Code Agents Through Systematic Jailbreaking Attacks,"['Shoumik Saha', 'Jifan Chen', 'Sam Mayers', 'Sanjay Krishna Gouda', 'Zijian Wang', 'Varun Kumar']",2025,2025-10-01,2026-06-15,http://arxiv.org/abs/2510.01359v2,,,,"Breaking the Code: Security Assessment of AI Code Agents Through Systematic Jailbreaking Attacks. Code-capable large language model (LLM) agents are embedded in software engineering workflows where they can read, write, and execute code, raising ""jailbreak"" stakes beyond text-only settings. Prior ev",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2510.01359v2
34604c3db868ca974e73e667,SAM,,Samwise Gamgee,name_only,dataset,machine learning / software,paper,arXiv,"CaliPPer: quantifying, predicting and improving AI model performance for binding prediction","['Jian-Qing Zheng', 'Hantao Lou', 'Zinan Yin', 'Sam Farrar', 'Yuze Zhou', 'Elie Antoun', 'Xiangxi Wang', 'Xuetao Cao', 'Tao Dong']",2026,2026-06-05,2026-06-05,http://arxiv.org/abs/2606.07258v1,,,,"rediction on neoepitopes, antigen variants and chemical scaffolds. Here we present CaliPPer (Calibration and Prediction of Performance), a post-hoc framework pairing a multi-chain Sample-to-Domain Distance (S2DD) with distance-aware Bayesian recalibration, operating at three resolutions: generalisability score, aggregate performance prediction, and per-sample c",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.07258v1
a307207762d5939fd7873beb,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,Chemistry and Isotope Ratios of Substellar Atmospheres in the $β$ Pictoris Young Moving Group and Vicinity,"['Yurou Liu', 'Yapeng Zhang', 'Jerry W. Xuan', 'Dimitri Mawet', 'Ignas Snellen', 'Rico Landman', 'Tomas Stolker', 'Sam de Regt', 'Aurora Kesseli', 'Malena Rice']",2026,2026-05-01,2026-06-11,http://arxiv.org/abs/2605.01012v2,,,,"tion spectroscopic data of the planet acquired with CRIRES+ mounted on VLT, we conduct atmospheric retrieval with the radiative transfer code \texttt{petitRADTRANS} and the nested sampling tool PyMultiNest. We retrieve a C/O ratio of $0.57\pm0.01$, a metallicity of [M/H] = $0.18\pm0.05$, and a $^{12}$CO/$^{13}$CO ratio of $95^{+23}_{-17}$. We also retrieve atmo",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2605.01012v2
9d11741990ca1cea5c007270,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,CogCanvas: A Benchmark for Evaluating Multi-Subject Reference-Based Image Generation,"['Long-Bao Nguyen', 'Quang-Khai Tran', 'Tam V. Nguyen', 'Minh-Triet Tran', 'Trung-Nghia Le']",2026,2026-06-14,2026-06-14,http://arxiv.org/abs/2606.15867v1,,,,"nd reference retrieval, under a unified six-axis evaluation protocol. We introduce two metrics tailored to the multi-reference setting: BG-Sim, which scores background fidelity on SAM 3-masked regions via DINOv3 feature similarity, and Attr-VQA, which uses a multimodal LLM to verify per-subject attribute binding and inter-person interactions against the structu",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.15867v1
d457fd895451e4b213f08409,SAM,,Samwise Gamgee,name_only,dataset,machine learning / software,paper,arXiv,Contour Field based Elliptical Shape Prior for the Segment Anything Model,"['Xinyu Zhao', 'Faqiang Wang', 'Li Cui', 'Yuping Duan', 'Jun Liu']",2025,2025-04-17,2026-06-10,http://arxiv.org/abs/2504.12556v3,,,,"oving the accuracy of image segmentation for specific tasks in medical and natural images. Existing deep learning-based segmentation methods, including the Segment Anything Model (SAM), often struggle to produce segmentation results with elliptical shapes efficiently. This paper proposes a new approach to integrate the prior of elliptical shapes into the deep l",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2504.12556v3
ba68b0c358ca9a8d8372eec7,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,CR-Seg: Attention-Guided and CoT-Enhanced Coarse-to-Refined Reasoning Segmentation,"['Yifan Cao', 'Xiaocui Yang', 'Faxian Wan', 'Shi Feng', 'Daling Wang', 'Yifei Zhang']",2026,2026-06-02,2026-06-03,http://arxiv.org/abs/2606.03564v2,,,,"lly, we design an Extract Attention Maps and Points (EAP) module to extract attention maps for coarse target localization and select informative points, both of which are fed into SAM for mask refinement. To alleviate reasoning--answer inconsistency, we further introduce Global-to-Local Chain-of-Thought (GLCoT), which guides the model to reason progressively fr",0.9025,auto_accepted,2026-06-17,2026-06-17,arxiv:http://arxiv.org/abs/2606.03564v2
ce2ff39e15ffc893f11b9c1c,SAM,,Samwise Gamgee,name_only,dataset,machine learning / software,paper,arXiv,"Domain-Guided Prompting of the Segment Anything Model for Seismic Interpretation: The Role of Attributes, Visualization, and Hybrid Prompts","['Aniq Ahmad', 'Heather Bedle', 'Ahmad Mustafa']",2026,2026-06-14,2026-06-14,http://arxiv.org/abs/2606.15786v1,,,,"Prompts. The advent of large pretrained foundation models for computer vision has significantly improved the efficiency of visual data interpretation. The Segment Anything Model (SAM), in particular, offers powerful zero shot segmentation capabilities through prompt based interaction, thus making it a promising tool for seismic interpretation. However, most ex",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.15786v1
1511a8e4e36cf7c9e23bb627,SAM,,Samwise Gamgee,name_only,benchmark,machine learning / software,paper,arXiv,Durable Evaluation Framework: Adversarial Arbitration for Sycophancy Reduction in Large Language Models,['Sam Ryan'],2026,2026-04-21,2026-06-09,http://arxiv.org/abs/2606.07532v2,,,,"Durable Evaluation Framework: Adversarial Arbitration for Sycophancy Reduction in Large Language Models. RLHF-trained models are systematically biased toward agreement over accuracy, a structural property of the training process. We present Durable Evaluation Framework (DEF) Arbitration, a multi-age",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.07532v2
e3057a220aa71c8c1c251d6a,SAM,,Samwise Gamgee,name_only,dataset,machine learning / software,paper,arXiv,Enhancing MedSAM with a Lightweight Box Predictor for Medical Image Segmentation,"['Amirhossein Movahedisefat', 'Amirreza Fateh', 'Mohammad Reza Mohammadi']",2026,2026-06-03,2026-06-03,http://arxiv.org/abs/2606.04705v1,,,,Enhancing MedSAM with a Lightweight Box Predictor for Medical Image Segmentation. Semantic segmentation in medical imaging is a critical yet challenging task due to data scarcity and high variabil,0.9025,auto_accepted,2026-06-17,2026-06-17,arxiv:http://arxiv.org/abs/2606.04705v1
e8d254f6476dfbc520be72d8,SAM,,Samwise Gamgee,name_only,model,machine learning / software,paper,arXiv,Existential Indifference: Self-Nonpreservation as a Necessary Architectural Condition for Aligned Superintelligence (or: The Suicidal AI),['Sam Mao'],2026,2026-06-10,2026-06-10,http://arxiv.org/abs/2606.12032v1,,,,Existential Indifference: Self-Nonpreservation as a Necessary Architectural Condition for Aligned Superintelligence (or: The Suicidal AI). Contemporary AI alignment research treats self-preservation as an instrumental nuisance to be suppressed by external mechanisms. We argue the framing is inverted,0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.12032v1
7d2808a6da09a8234cfbaa74,SAM,,Samwise Gamgee,name_only,model,machine learning / software,paper,arXiv,Flow Matching with In-Context Priors for Out-of-Distribution Brain Dynamics,"['Sam Gijsen', 'Michał Łukomski', 'Marc-André Schulz', 'Kerstin Ritter']",2026,2026-06-10,2026-06-10,http://arxiv.org/abs/2606.11833v1,,,,"Flow Matching with In-Context Priors for Out-of-Distribution Brain Dynamics. Flow matching and diffusion models enable conditional generation across domains ranging from images to proteins, with recent extensions to out-of-distribution contexts. Yet generative models of neural time series have large",0.9025,auto_accepted,2026-06-17,2026-06-18,arxiv:http://arxiv.org/abs/2606.11833v1
